original_index,text,word_count,syllable_count,syllables_per_word,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,coleman_liau,ari,dale_chall
107290,Capable priests were needed for,5,8,1.6,66.4,5.24,10.0,9.6,6.5,13.36
107291,The Counter-Reformation served to,4,9,2.25,12.43,12.52,11.6,18.85,15.9,11.73
107293,The Jesuits helped carry out,5,8,1.6,66.4,5.24,10.0,6.12,3.68,10.2
107294,In 1559 Pope Paul IV,5,5,1.0,117.16,-1.84,2.0,-3.16,-3.86,16.52
107295,In 1542 Pope Paul III,5,5,1.0,117.16,-1.84,2.0,-2.0,-2.92,16.52
107296,Throughout Europe religious orders publicised,5,12,2.4,-1.28,14.68,18.0,25.84,19.69,19.67
107297,After three meetings over an,5,8,1.6,66.4,5.24,2.0,6.12,3.68,7.04
107298,Pope Paul III,3,3,1.0,119.19,-2.62,1.2,-4.4,-2.66,19.58
107299,For the next few years,5,5,1.0,117.16,-1.84,2.0,-0.84,-1.97,7.04
107300,The popes who conducted the,5,7,1.4,83.32,2.88,10.0,4.96,2.74,10.2
107301,The rest of the agenda,5,7,1.4,83.32,2.88,10.0,-0.84,-1.97,7.04
107302,Though Germany demanded a general,5,11,2.2,15.64,12.32,18.0,11.92,8.39,10.2
107303,Charles V especially desired a,5,9,1.8,49.48,7.6,18.0,8.44,5.56,16.52
107304,Not that everybody who remained,5,9,1.8,49.48,7.6,2.0,9.6,6.5,7.04
107305,In its doctrinal decrees,4,7,1.75,54.73,6.62,11.6,7.25,5.3,11.73
107306,Attendance at the first session,5,8,1.6,66.4,5.24,10.0,9.6,6.5,10.2
107307,Among them were evangelical bishops,5,11,2.2,15.64,12.32,10.0,14.24,10.27,10.2
107308,“The interruption of communion has,5,10,2.0,32.56,9.96,18.0,11.92,9.33,10.2
107309,According to the Synod,4,7,1.75,54.73,6.62,11.6,4.35,2.94,11.73
107310,The statement sharply criticized a,5,9,1.8,49.48,7.6,10.0,13.08,9.33,13.36
107311,For canonical offenses,3,8,2.667,-21.81,17.05,27.87,13.0,11.47,14.31
107312,In addition,2,4,2.0,35.61,8.79,20.8,-1.6,3.12,11.63
107313,Symptoms from heat rays,4,5,1.25,97.03,0.72,1.6,5.8,4.12,11.73
107314,In addition to the extent,5,8,1.6,66.4,5.24,10.0,2.64,0.85,10.2
107315,Heat moves incredibly fast,4,7,1.75,54.73,6.62,11.6,10.15,7.65,11.73
107316,In addition,2,4,2.0,35.61,8.79,20.8,-1.6,3.12,11.63
107317,At longer distances,3,6,2.0,34.59,9.18,14.53,7.2,6.76,14.31
107318,Acute Radiation Syndrome from Large Exposures,6,13,2.167,17.45,12.32,15.73,17.93,12.97,14.46
107319,Overview,1,3,3.0,-47.98,20.2,40.4,1.0,16.75,19.48
107320,This is also commonly referred,5,9,1.8,49.48,7.6,10.0,8.44,5.56,10.2
107321,In addition to external injuries,5,11,2.2,15.64,12.32,26.0,10.76,7.45,13.36
107322,Latent stage,2,3,1.5,77.91,2.89,0.8,1.3,5.48,11.63
107323,This syndrome is marked by,5,6,1.2,100.24,0.52,2.0,3.8,1.79,10.2
107324,Aftereffects of radiation,3,9,3.0,-50.01,20.98,27.87,18.8,16.18,14.31
107325,Beginning in early 1946,4,7,1.75,54.73,6.62,1.6,5.8,4.12,7.78
107326,Symptoms reported by A-bomb,4,8,2.0,33.58,9.57,11.6,10.15,8.83,15.68
107327,Author Benedetta Baldin - 24.1.2026,4,7,1.75,54.73,6.62,1.6,17.4,9.77,15.68
107329,Donington Park,2,4,2.0,35.61,8.79,20.8,7.1,10.18,11.63
107330,Thursday,1,2,2.0,36.62,8.4,0.4,1.0,16.75,0.05
107331,Kublai Khan Tour 2026,4,4,1.0,118.18,-2.23,1.6,2.9,1.77,19.62
107332,Visuals are austere: stark backlighting,5,9,1.8,49.48,7.6,10.0,17.72,14.04,16.52
107333,The Victorian period of literature,5,13,2.6,-18.2,17.04,26.0,13.08,9.33,13.36
107334,He distinguished early Victorianism—the,4,11,2.75,-29.87,18.42,21.6,27.55,22.96,11.73
107335,Important political events during this,5,12,2.4,-1.28,14.68,10.0,17.72,13.1,10.2
107336,During the Victorian period,4,10,2.5,-8.72,15.47,21.6,11.6,8.83,11.73
107338,Class was both economic and,5,8,1.6,66.4,5.24,10.0,4.96,2.74,7.04
107339,Whether you play with Spain,5,6,1.2,100.24,0.52,2.0,4.96,2.74,10.2
107340,Spies start with the Linguist,5,6,1.2,100.24,0.52,2.0,7.28,4.62,10.2
107342,Pioneer,1,3,3.0,-47.98,20.2,40.4,-4.8,12.04,19.48
107343,As Cortes marched towards Tenochtitlan,5,8,1.6,66.4,5.24,10.0,17.72,13.1,13.36
107344,With superior firepower,3,8,2.667,-21.81,17.05,27.87,14.93,13.04,14.31
107345,On the mainland Cortés did,5,6,1.2,100.24,0.52,2.0,3.8,1.79,10.2
107346,Initially rewarded by the Spanish,5,11,2.2,15.64,12.32,18.0,11.92,8.39,13.36
107347,Cortés was a gifted leader,5,7,1.4,83.32,2.88,2.0,3.8,1.79,10.2
107348,Modern day Holocaust distortion and,5,10,2.0,32.56,9.96,18.0,14.24,10.27,13.36
107349,Online platforms should monitor and,5,9,1.8,49.48,7.6,10.0,14.24,10.27,13.36
107350,Jewish Council for Public Affairs: Antisemitism and Our Democracy,9,20,2.222,9.7,14.14,12.49,17.0,12.9,12.86
107351,The history of the English,5,8,1.6,66.4,5.24,2.0,3.8,1.79,0.25
107353,In fourteenth century Europe,4,8,2.0,33.58,9.57,11.6,13.05,10.01,15.68
107354,A fresh complication was introduced,5,10,2.0,32.56,9.96,18.0,14.24,10.27,10.2
107355,A similar crisis in 1316,5,8,1.6,66.4,5.24,10.0,1.48,-0.09,13.36
107356,When French King Charles IV,5,5,1.0,117.16,-1.84,2.0,4.96,2.74,10.2
107357,The English king had not,5,6,1.2,100.24,0.52,2.0,1.48,-0.09,0.25
107358,In 1328,2,2,1.0,120.21,-3.01,0.8,-13.2,-6.3,11.63
107359,An assembly of French barons,5,8,1.6,66.4,5.24,10.0,6.12,3.68,10.2
107360,Since that time,3,3,1.0,119.19,-2.62,1.2,-0.53,0.48,0.15
107361,The complicated political relationship existing,5,16,3.2,-68.96,24.12,34.0,28.16,21.58,16.52
107362,When the French king confiscated,5,8,1.6,66.4,5.24,10.0,10.76,7.45,7.04
107363,Philip VI also blocked trade,5,7,1.4,83.32,2.88,2.0,6.12,3.68,13.36
107364,The English took advantage and,5,8,1.6,66.4,5.24,10.0,8.44,5.56,7.04
107366,Rousseau's basic claim is that,5,7,1.4,83.32,2.88,2.0,7.28,5.56,13.36
107367,Rousseau's Discourse on Inequality,4,10,2.5,-8.72,15.47,11.6,20.3,17.07,15.68
107368,The key to Rousseau's social,5,7,1.4,83.32,2.88,2.0,4.96,3.68,10.2
107369,Rousseau was later summoned before,5,9,1.8,49.48,7.6,2.0,13.08,9.33,13.36
107370,He then famously states,4,6,1.5,75.88,3.67,11.6,5.8,4.12,7.78
107371,Their findings,2,3,1.5,77.91,2.89,0.8,7.1,10.18,11.63
107372,Researchers looked at climate records,5,9,1.8,49.48,7.6,10.0,16.56,12.16,16.52
107374,Riding on the success of,5,7,1.4,83.32,2.88,2.0,1.48,-0.09,7.04
107375,“Our statistical analysis shows that,5,12,2.4,-1.28,14.68,18.0,14.24,11.21,13.36
107376,Song Kaifeng was peak urban,5,6,1.2,100.24,0.52,2.0,4.96,2.74,10.2
107377,The Tang capital at Chang,5,7,1.4,83.32,2.88,2.0,2.64,0.85,10.2
107378,Tang-dynasty China was an,4,7,1.75,54.73,6.62,11.6,7.25,6.48,7.78
107379,Winged genie relief at Pasargadae,5,9,1.8,49.48,7.6,10.0,11.92,8.39,16.52
107381,Cyrus inherited the throne of,5,9,1.8,49.48,7.6,10.0,7.28,4.62,10.2
107382,After absorbing the Median Empire,5,12,2.4,-1.28,14.68,26.0,11.92,8.39,13.36
107383,In 539 b.c.e.,3,3,1.0,119.19,-2.62,1.2,-10.2,-2.66,14.31
107384,After a rather surprising winter,5,10,2.0,32.56,9.96,10.0,10.76,7.45,7.04
107385,Cyrus the Great first fought,5,6,1.2,100.24,0.52,2.0,6.12,3.68,7.04
107386,The Ming dynasty ruled China,5,8,1.6,66.4,5.24,10.0,6.12,3.68,13.36
107387,The project also coincides with,5,9,1.8,49.48,7.6,10.0,9.6,6.5,10.2
107388,This period was marked by,5,7,1.4,83.32,2.88,10.0,2.64,0.85,10.2
107389,Saturated color with high contrast,5,10,2.0,32.56,9.96,10.0,13.08,9.33,10.2
107390,Jan van Eyck painted this,5,6,1.2,100.24,0.52,2.0,2.64,0.85,16.52
107391,Although he didn't invent,4,7,1.75,54.73,6.62,1.6,7.25,6.48,11.73
107392,[110,1,1,1.0,121.22,-3.4,0.4,-28.0,-2.09,19.48
107393,This fixation on daily life,5,8,1.6,66.4,5.24,10.0,4.96,2.74,7.04
107394,Here in the north,4,4,1.0,118.18,-2.23,1.6,-2.9,-2.95,0.2
107395,Later,1,2,2.0,36.62,8.4,0.4,-16.4,2.62,19.48
107396,On the Home page or in Renaissance Next for Leaders,10,13,1.3,86.71,3.65,8.0,5.6,3.35,7.29
107397,Guided tour EN,3,4,1.333,90.99,1.31,1.2,-2.47,-1.09,19.58
107398,Free for children aged 0,5,6,1.2,100.24,0.52,2.0,1.48,-0.09,7.04
107401,Combined ticket with re-enactment,4,9,2.25,12.43,12.52,11.6,18.85,15.9,11.73
107402,Domain ticket: adults from €,4,7,1.75,54.73,6.62,1.6,8.7,3.18,11.73
107403,PASS 1815 *,2,2,1.0,120.21,-3.01,0.8,-7.4,-6.3,11.63
107404,This combined ticket is available,5,10,2.0,32.56,9.96,10.0,11.92,8.39,10.2
107405,The Council of Trent took,5,6,1.2,100.24,0.52,2.0,2.64,0.85,10.2
107406,The Council of Trent was,5,6,1.2,100.24,0.52,2.0,1.48,-0.09,10.2
107407,Sessions,1,2,2.0,36.62,8.4,0.4,1.0,16.75,19.48
107408,The Council met for twenty,5,7,1.4,83.32,2.88,2.0,3.8,1.79,7.04
107409,Spencer Strider Returns to the,5,8,1.6,66.4,5.24,2.0,8.44,5.56,13.36
107410,U.S. Air Force Thunderbirds Join,5,7,1.4,83.32,2.88,10.0,8.44,7.45,10.2
107411,Latest Videos,2,5,2.5,-6.69,14.69,20.8,4.2,7.83,19.53
107412,Rookie Status: Exceeded rookie limits,5,11,2.2,15.64,12.32,10.0,15.4,12.16,19.67
107414,Aim: an accurate ranking based,5,8,1.6,66.4,5.24,10.0,7.28,5.56,13.36
107415,Thus,1,1,1.0,121.22,-3.4,0.4,-22.2,-2.09,19.48
107416,A website and virtual exhibition,5,11,2.2,15.64,12.32,18.0,10.76,7.45,13.36
107417,In short,2,2,1.0,120.21,-3.01,0.8,-10.3,-3.95,0.1
107418,Against that backdrop,3,5,1.667,62.79,5.25,1.2,11.07,9.9,9.05
107419,I break from convention by,5,7,1.4,83.32,2.88,10.0,3.8,1.79,7.04
107420,For example,2,4,2.0,35.61,8.79,20.8,-1.6,3.12,11.63
107421,This essay assesses contributions that,5,11,2.2,15.64,12.32,18.0,17.72,13.1,13.36
107422,The aim of this essay,5,6,1.2,100.24,0.52,2.0,-2.0,-2.92,7.04
107423,Leslie,1,2,2.0,36.62,8.4,0.4,-10.6,7.33,19.48
107424,Succession disputes often sparked internal,5,11,2.2,15.64,12.32,18.0,22.36,16.87,16.52
107425,However,1,3,3.0,-47.98,20.2,0.4,-4.8,12.04,0.05
107426,Given that tens of thousands,5,7,1.4,83.32,2.88,2.0,6.12,3.68,10.2
107427,Unlike other ancient empires that,5,10,2.0,32.56,9.96,10.0,11.92,8.39,13.36
107428,With the end of expansion,5,7,1.4,83.32,2.88,10.0,2.64,0.85,7.04
107429,The catastrophic campaigns of Darius,5,11,2.2,15.64,12.32,18.0,15.4,11.21,13.36
107430,Such internal discord weakened the,5,9,1.8,49.48,7.6,10.0,13.08,9.33,13.36
107431,Again and again the state,5,7,1.4,83.32,2.88,2.0,2.64,0.85,0.25
107432,Knocked Loose,2,2,1.0,120.21,-3.01,0.8,4.2,7.83,11.63
107433,Remember,1,3,3.0,-47.98,20.2,0.4,1.0,16.75,0.05
107434,“Entrance fee”,2,3,1.5,77.91,2.89,0.8,1.3,10.18,19.53
107435,There's still a special entrance,5,7,1.4,83.32,2.88,2.0,9.6,7.45,13.36
107436,While strolling inside Hagia Sophia,5,10,2.0,32.56,9.96,10.0,14.24,10.27,13.36
107437,Fee: €25 for foreign,4,5,1.25,97.03,0.72,1.6,-1.45,0.59,15.68
107438,Hagia Sophia costs €25,4,7,1.75,54.73,6.62,11.6,2.9,2.94,19.62
107439,Hagia Sophia enforces strict Islamic,5,12,2.4,-1.28,14.68,26.0,15.4,11.21,19.67
107440,See Suleymaniye Mosque,3,7,2.333,6.39,13.11,14.53,13.0,11.47,14.31
107441,The Han Dynasty (206 BC,5,7,1.4,83.32,2.88,10.0,-0.84,-1.03,16.52
107442,To distinguish between the genders,5,9,1.8,49.48,7.6,10.0,13.08,9.33,10.2
107443,shēnyī 深衣,2,2,1.0,120.21,-3.01,0.8,-7.4,-1.59,19.53
107444,There were two main types,5,5,1.0,117.16,-1.84,2.0,2.64,0.85,10.2
107445,Characteristics of Han clothing include,5,11,2.2,15.64,12.32,10.0,18.88,14.04,13.36
107446,From ancient times,3,4,1.333,90.99,1.31,1.2,5.27,5.19,14.31
107447,The youren collar follows the,5,7,1.4,83.32,2.88,2.0,7.28,4.62,10.2
107448,The Progressive Era (1890s–1920s,4,7,1.75,54.73,6.62,11.6,15.95,14.72,15.68
107449,Reformers during this era,4,8,2.0,33.58,9.57,11.6,8.7,6.48,11.73
107450,The Progressive movement arose as,5,9,1.8,49.48,7.6,10.0,11.92,8.39,10.2
107451,The Progressive movement was a,5,8,1.6,66.4,5.24,10.0,8.44,5.56,10.2
107452,This generation of Americans also,5,12,2.4,-1.28,14.68,18.0,11.92,8.39,10.2
107453,Progressive Era reformers sought to,5,10,2.0,32.56,9.96,18.0,14.24,10.27,16.52
107454,Progressive leaders such as Jane,5,8,1.6,66.4,5.24,10.0,10.76,7.45,13.36
107455,In response to monopolies in,5,9,1.8,49.48,7.6,10.0,6.12,3.68,10.2
107456,The Sixteenth Amendment established a,5,10,2.0,32.56,9.96,18.0,16.56,12.16,13.36
107457,Other Progressives viewed the treaty,5,9,1.8,49.48,7.6,10.0,15.4,11.21,13.36
107458,“The restructuring,2,5,2.5,-6.69,14.69,20.8,15.8,19.6,11.63
107459,In a statement,3,4,1.333,90.99,1.31,1.2,-2.47,-1.09,9.05
107460,Vasco CEO,2,3,1.5,77.91,2.89,0.8,-7.4,-1.59,19.53
107461,Ongoing refurbishment program,3,9,3.0,-50.01,20.98,27.87,26.53,22.46,19.58
107462,The dry-dock period was,4,7,1.75,54.73,6.62,11.6,4.35,4.12,11.73
107463,The rescue equipment,3,6,2.0,34.59,9.18,14.53,9.13,8.33,14.31
107464,The ship's hull has also,5,6,1.2,100.24,0.52,2.0,0.32,-0.09,10.2
107465,We faced huge technical challenges,5,9,1.8,49.48,7.6,18.0,13.08,9.33,13.36
107466,These two structures cross the,5,6,1.2,100.24,0.52,2.0,8.44,5.56,7.04
107468,The countries that controlled the,5,7,1.4,83.32,2.88,2.0,11.92,8.39,10.2
107469,These include the seventeenth-century,4,9,2.25,12.43,12.52,11.6,24.65,20.6,11.73
107470,The raw goods from the,5,5,1.0,117.16,-1.84,2.0,-0.84,-1.97,0.25
107471,The most historically significant triangular,5,15,3.0,-52.04,21.76,26.0,24.68,18.75,13.36
107472,With the profits from the,5,6,1.2,100.24,0.52,2.0,2.64,0.85,7.04
107473,This created a continuous cycle,5,11,2.2,15.64,12.32,18.0,9.6,6.5,13.36
107474,Organized by European colonial powers,5,14,2.8,-35.12,19.4,26.0,16.56,12.16,16.52
107475,There,1,1,1.0,121.22,-3.4,0.4,-16.4,2.62,0.05
107476,Technical analysis is a method,5,11,2.2,15.64,12.32,18.0,8.44,5.56,13.36
107477,Triangles are considered to be,5,9,1.8,49.48,7.6,18.0,8.44,5.56,10.2
107478,The symmetrical triangle is the,5,10,2.0,32.56,9.96,18.0,9.6,6.5,10.2
107480,When evaluating triangle pricing with,5,12,2.4,-1.28,14.68,18.0,16.56,12.16,13.36
107481,When the price closes below,5,7,1.4,83.32,2.88,2.0,4.96,2.74,7.04
107482,A triangle must have multiple,5,9,1.8,49.48,7.6,18.0,7.28,4.62,10.2
107485,An international group of geneticists,5,12,2.4,-1.28,14.68,18.0,16.56,12.16,10.2
107486,In other words,3,4,1.333,90.99,1.31,1.2,-2.47,-1.09,9.05
107487,His descendants extended the empire,5,11,2.2,15.64,12.32,26.0,14.24,10.27,13.36
107488,speculated as belonging to him,5,10,2.0,32.56,9.96,18.0,8.44,5.56,10.2
107489,Why not go one step,5,5,1.0,117.16,-1.84,2.0,-4.32,-4.8,0.25
107490,Building three mines on hills,5,6,1.2,100.24,0.52,2.0,7.28,4.62,10.2
107491,However,1,3,3.0,-47.98,20.2,0.4,-4.8,12.04,0.05
107492,Heavy Horse Archer,3,5,1.667,62.79,5.25,1.2,5.27,5.19,9.05
107494,And towers,2,3,1.5,77.91,2.89,0.8,-4.5,0.77,11.63
107495,Through their heads of state,5,5,1.0,117.16,-1.84,2.0,6.12,3.68,7.04
107496,Following the defeat of Napoleon,5,11,2.2,15.64,12.32,10.0,10.76,7.45,7.04
107497,Great Britain was represented by,5,9,1.8,49.48,7.6,10.0,10.76,7.45,10.2
107498,Tsar Alexander I Pawlowitsch: was,5,9,1.8,49.48,7.6,10.0,10.76,8.39,13.36
107499,From beginning to end,4,6,1.5,75.88,3.67,1.6,2.9,1.77,0.2
107500,The allied powers established the,5,9,1.8,49.48,7.6,10.0,11.92,8.39,13.36
107501,The Congress functioned through formal,5,8,1.6,66.4,5.24,2.0,17.72,13.1,13.36
107502,The Viennese offered their international,5,12,2.4,-1.28,14.68,18.0,20.04,14.98,13.36
107503,“Legitimacy” involved the restoration of,5,13,2.6,-18.2,17.04,18.0,17.72,14.98,13.36
107504,They also signed a separate,5,8,1.6,66.4,5.24,2.0,4.96,2.74,7.04
107506,Read that here.,3,3,1.0,119.19,-2.62,1.2,-2.47,0.48,0.15
107507,Kublai named Chinese lords as,5,6,1.2,100.24,0.52,2.0,7.28,4.62,16.52
107508,His attitude toward government was,5,10,2.0,32.56,9.96,10.0,13.08,9.33,7.04
107509,Kublai Khan as Yuan Dynasty Emperor,6,11,1.833,45.65,8.38,15.73,8.27,5.12,17.09
107510,To enable the culturally inferior,5,13,2.6,-18.2,17.04,26.0,11.92,8.39,13.36
107511,His reign also saw infrastructural,5,10,2.0,32.56,9.96,10.0,13.08,9.33,10.2
107512,Kublai Khan's leader ability is,5,9,1.8,49.48,7.6,10.0,8.44,6.5,13.36
107514,I agree with the people,5,7,1.4,83.32,2.88,2.0,0.32,-1.03,0.25
107515,Epic Historical Drama | High Quality,5,12,2.4,-1.28,14.68,18.0,13.08,5.41,16.52
107516,Askaris,1,2,2.0,36.62,8.4,0.4,-4.8,12.04,19.48
107517,The central plot focuses on,5,8,1.6,66.4,5.24,10.0,4.96,2.74,13.36
107518,Some of the most valuable,5,7,1.4,83.32,2.88,2.0,2.64,0.85,0.25
107519,This can sometimes be a,5,6,1.2,100.24,0.52,2.0,0.32,-1.03,0.25
107520,However,1,3,3.0,-47.98,20.2,0.4,-4.8,12.04,0.05
107521,“Legitimacy” involved the restoration of,5,13,2.6,-18.2,17.04,18.0,17.72,14.98,13.36
107522,The Treaty of Versailles,4,6,1.5,75.88,3.67,1.6,7.25,5.3,11.73
107523,Here,1,1,1.0,121.22,-3.4,0.4,-22.2,-2.09,0.05
107524,The Achaemenian rule of conquered,5,8,1.6,66.4,5.24,10.0,11.92,8.39,10.2
107525,Building activity was extensive during,5,12,2.4,-1.28,14.68,18.0,17.72,13.1,10.2
107526,It's because of the Achaemenid,5,8,1.6,66.4,5.24,10.0,7.28,5.56,7.04
107527,Speaking after inaugurating the facility,5,14,2.8,-35.12,19.4,18.0,20.04,14.98,13.36
107528,The new facility serves as,5,8,1.6,66.4,5.24,10.0,3.8,1.79,10.2
107529,At least no the portion,5,6,1.2,100.24,0.52,2.0,0.32,-1.03,7.04
107530,The expedition reached Mombasa (now,5,10,2.0,32.56,9.96,18.0,13.08,10.27,13.36
107531,After reaching the coast of,5,7,1.4,83.32,2.88,2.0,4.96,2.74,7.04
107532,It started as a widespread,5,7,1.4,83.32,2.88,2.0,3.8,1.79,10.2
107533,Urban II agreed,3,5,1.667,62.79,5.25,1.2,-0.53,0.48,19.58
107534,What Caused the First Crusade?,5,6,1.2,100.24,0.52,2.0,7.28,5.56,10.2
107535,The Byzantine emperor Alexios I Komnenos (r.,7,12,1.714,54.7,7.37,14.23,9.8,7.64,15.26
107536,This was followed later in,5,7,1.4,83.32,2.88,2.0,3.8,1.79,10.2
107537,Religion played a significant role,5,10,2.0,32.56,9.96,18.0,13.08,9.33,16.52
107538,And he would further offer,5,7,1.4,83.32,2.88,2.0,3.8,1.79,0.25
107539,Across Europe warriors,3,7,2.333,6.39,13.11,14.53,13.0,11.47,14.31
107540,Pope Urban II planned the,5,6,1.2,100.24,0.52,2.0,2.64,0.85,16.52
107541,They were led by the,5,5,1.0,117.16,-1.84,2.0,-3.16,-3.86,0.25
107542,After crossing into Asia Minor,5,10,2.0,32.56,9.96,2.0,8.44,5.56,10.2
107543,In what has become known,5,6,1.2,100.24,0.52,2.0,1.48,-0.09,0.25
107544,Absolution from sin and eternal,5,10,2.0,32.56,9.96,18.0,9.6,6.5,10.2
107545,The Franks' answer according to,5,8,1.6,66.4,5.24,10.0,8.44,6.5,10.2
107546,Four Crusader states were established,5,9,1.8,49.48,7.6,18.0,16.56,12.16,10.2
107547,The Crusaders arrived at Jerusalem,5,11,2.2,15.64,12.32,18.0,13.08,9.33,10.2
107548,Conclusion,1,3,3.0,-47.98,20.2,40.4,12.6,26.17,19.48
107550,February marks the 250th anniversary,5,12,2.4,-1.28,14.68,10.0,15.4,11.21,13.36
107552,Both shaped global systems—Rome,4,8,2.0,33.58,9.57,11.6,15.95,13.54,15.68
107553,Weak leadership Economic collapse Military,5,14,2.8,-35.12,19.4,26.0,22.36,16.87,16.52
107554,The brilliant aspect of the,5,7,1.4,83.32,2.88,2.0,4.96,2.74,10.2
107555,At this time to create,5,6,1.2,100.24,0.52,2.0,-0.84,-1.97,7.04
107556,Tolerance and support for local,5,9,1.8,49.48,7.6,10.0,9.6,6.5,13.36
107557,Darius has never really fit,5,9,1.8,49.48,7.6,10.0,4.96,2.74,7.04
107558,It doesn't matter that,4,6,1.5,75.88,3.67,1.6,2.9,2.94,0.2
107560,Turkey is a Muslim country,5,8,1.6,66.4,5.24,2.0,3.8,1.79,7.04
107561,Nov 30,2,4,2.0,35.61,8.79,20.8,-16.1,-8.65,19.53
107562,They were allowed to practice,5,7,1.4,83.32,2.88,2.0,7.28,4.62,10.2
107563,It struggled with internal dissent,5,9,1.8,49.48,7.6,10.0,13.08,9.33,13.36
107564,There's also the sad,4,5,1.25,97.03,0.72,1.6,0.0,0.59,7.78
107565,At its peak,3,3,1.0,119.19,-2.62,1.2,-8.27,-5.8,0.15
107566,The empire emerged from the,5,8,1.6,66.4,5.24,10.0,4.96,2.74,10.2
107567,They were primarily pastoral,4,9,2.25,12.43,12.52,21.6,13.05,10.01,11.73
107568,Most of their tactics weren,5,7,1.4,83.32,2.88,2.0,4.96,2.74,10.2
107570,The establishment of trans Asian,5,9,1.8,49.48,7.6,10.0,10.76,7.45,13.36
107571,The Mongol Derby recreates the,5,9,1.8,49.48,7.6,10.0,8.44,5.56,13.36
107574,However,1,3,3.0,-47.98,20.2,0.4,-4.8,12.04,0.05
107575,Genghis Khan's greatest weapon as,5,8,1.6,66.4,5.24,2.0,10.76,8.39,13.36
107576,Rooted in Athens' legacy as,5,9,1.8,49.48,7.6,10.0,3.8,2.74,13.36
107577,The challenge is not simply,5,7,1.4,83.32,2.88,2.0,4.96,2.74,10.2
107578,We'll also move beyond,4,6,1.5,75.88,3.67,1.6,2.9,2.94,7.78
107580,Excluding women,2,5,2.5,-6.69,14.69,20.8,10.0,12.54,11.63
107581,The more I read about,5,6,1.2,100.24,0.52,2.0,-2.0,-2.92,0.25
107582,In exchange for their services,5,8,1.6,66.4,5.24,10.0,8.44,5.56,7.04
107583,Assyrians are Christians,3,7,2.333,6.39,13.11,14.53,16.87,14.61,14.31
107584,The Wars of the Roses,5,6,1.2,100.24,0.52,2.0,-2.0,-2.92,10.2
107585,The wars ended when Richard,5,7,1.4,83.32,2.88,2.0,4.96,2.74,13.36
107586,Amid the chaos,3,5,1.667,62.79,5.25,1.2,-2.47,-1.09,14.31
107587,Towton is renowned as the,5,7,1.4,83.32,2.88,2.0,2.64,0.85,10.2
107588,And so the sides met,5,5,1.0,117.16,-1.84,2.0,-3.16,-3.86,7.04
107589,The mental instability of King,5,10,2.0,32.56,9.96,10.0,8.44,5.56,10.2
107590,After Henry's victory and marriage,5,10,2.0,32.56,9.96,2.0,11.92,9.33,7.04
107591,"The name ""Wars of the",5,5,1.0,117.16,-1.84,2.0,-3.16,-2.92,7.04
107592,The conflict was fought between,5,7,1.4,83.32,2.88,2.0,9.6,6.5,7.04
107593,Being a pharaoh was a,5,7,1.4,83.32,2.88,2.0,-2.0,-2.92,7.04
107594,In Egyptian society,3,8,2.667,-21.81,17.05,27.87,7.2,6.76,14.31
107595,Pharaohs were absolute,3,6,2.0,34.59,9.18,14.53,13.0,11.47,14.31
107596,The pharaoh was considered to,5,8,1.6,66.4,5.24,10.0,7.28,4.62,10.2
107597,Surrounded by a retinue of,5,9,1.8,49.48,7.6,18.0,3.8,1.79,10.2
107598,The king was responsible for,5,8,1.6,66.4,5.24,10.0,6.12,3.68,7.04
107599,Once these morning rituals were,5,8,1.6,66.4,5.24,10.0,9.6,6.5,7.04
107600,This monotony would have been,5,8,1.6,66.4,5.24,10.0,7.28,4.62,7.04
107601,The king owned all of,5,5,1.0,117.16,-1.84,2.0,-2.0,-2.92,7.04
107602,As the head of state,5,5,1.0,117.16,-1.84,2.0,-3.16,-3.86,0.25
107603,The Pharaoh smiting his enemies,5,9,1.8,49.48,7.6,10.0,9.6,6.5,13.36
107604,The rulers,2,3,1.5,77.91,2.89,0.8,-4.5,0.77,11.63
107605,This discovery not only confirms,5,10,2.0,32.56,9.96,10.0,10.76,7.45,10.2
107606,The chests had been sealed,5,5,1.0,117.16,-1.84,2.0,3.8,1.79,10.2
107607,Six stone chests now close,5,5,1.0,117.16,-1.84,2.0,3.8,1.79,7.04
107608,Six tepetlacalli placed in a,5,8,1.6,66.4,5.24,10.0,6.12,3.68,10.2
107609,The strategic placement of the,5,8,1.6,66.4,5.24,10.0,8.44,5.56,10.2
